,address,type,price,features,labels
1036,"Fairmont Plan, Paradise Ridge",New construction,"$472,990+","['3', '2', '1,832']","['sqft', 'bds', 'ba']"
1037,"6900 E Princess Dr UNIT 2107, Phoenix, AZ 85054",Condo for sale,"$167,500","['1', '1', '752']","['bd', 'sqft', 'ba']"
1038,"Biltmore Plan, Paradise Ridge",New construction,"$584,990+","['4', '3', '2,551']","['sqft', 'bds', 'ba']"
1039,"Monterey Plan Four Plan, Monterey Ridge",New construction,"$423,400+","['2', '2', '1,808']","['sqft', 'bds', 'ba']"
1040,"18523 N 65th Pl, Phoenix, AZ",New construction,"$587,144","['4', '4', '2,462']","['sqft', 'bds', 'ba']"
1041,"6508 E Rose Marie Ln, Phoenix, AZ",New construction,"$520,648","['3', '3', '2,006']","['sqft', 'bds', 'ba']"
1042,"Millennium Plan, Paradise Ridge",New construction,"$490,990+","['3', '3', '2,184']","['sqft', 'bds', 'ba']"
1043,"5350 E Deer Valley Dr, Phoenix, AZ",For Rent,,"['$1,995+']",['2 bds']
1044,"6900 E Princess Dr UNIT 2122, Phoenix, AZ 85054",Apartment for rent,"$1,250/mo","['2', '2', '985']","['sqft', 'bds', 'ba']"
1045,"Monterey Plan One Plan, Monterey Ridge",New construction,"$318,400+","['2', '2', '1,091']","['sqft', 'bds', 'ba']"
1046,"6900 E Princess Dr UNIT 1123, Phoenix, AZ 85054",For sale by owner,"$215,000","['2', '2', '1,009']","['sqft', 'bds', 'ba']"
1047,"Monterey Plan Three Plan, Monterey Ridge",New construction,"$388,400+","['2', '2', '1,595']","['sqft', 'bds', 'ba']"
1048,"28241 N 33rd Ave, Phoenix, AZ 85083",House for sale,"$350,000","['4', '2.5', '2,874']","['sqft', 'bds', 'ba']"
1049,"6434 W Via Dona Rd, Phoenix, AZ 85083",House for sale,"$374,900","['5', '3.5', '2,524']","['sqft', 'bds', 'ba']"
1050,"6618 W Madre Del Oro Dr, Phoenix, AZ 85083",House for rent,"$2,795/mo","['4', '3', '3,617']","['sqft', 'bds', 'ba']"
1051,"27424 N 63rd Dr, Phoenix, AZ 85083",House for sale,"$312,000","['3', '2.5', '1,867']","['sqft', 'bds', 'ba']"
1052,"6326 W Big Oak St, Phoenix, AZ 85083",House for rent,"$1,450/mo","['3', '2.5', '1,867']","['sqft', 'bds', 'ba']"
1053,"3210 W Casino Ave, Phoenix, AZ 85083",House for sale,"$268,000","['4', '2', '1,524']","['sqft', 'bds', 'ba']"
1054,"W Lucia Dr, Phoenix, AZ 85083",House for rent,"$1,600/mo","['3', '2', '1,299']","['sqft', 'bds', 'ba']"
1055,"6458 W Saddlehorn Rd, Phoenix, AZ 85083",Coming soon,"$293,000","['3', '2', '1,656']","['sqft', 'bds', 'ba']"
1056,"6532 W Saddlehorn Rd, Phoenix, AZ 85083",House for sale,"$316,900","['4', '3', '2,036']","['sqft', 'bds', 'ba']"
1057,"5542 W Tombstone Trl, Phoenix, AZ 85083",House for sale,"$405,000","['4', '2', '2,218']","['sqft', 'bds', 'ba']"
1058,"Prato Plan, Pyramid Peak",New construction,"$366,990+","['4', '2', '2,757']","['sqft', 'bds', 'ba']"
1059,"28219 N 33rd Dr, Phoenix, AZ 85083",For sale by owner,"$498,000","['5', '3', '3,948']","['sqft', 'bds', 'ba']"
1060,"27403 N 56th Ln, Phoenix, AZ 85083",House for sale,"$499,000","['4', '4', '3,090']","['sqft', 'bds', 'ba']"
1061,"Barletta Plan, Pyramid Peak",New construction,"$332,990+","['3', '2', '1,992']","['sqft', 'bds', 'ba']"
1062,"25225 N 48th Ave, Phoenix, AZ 85083",Coming soon,"$535,000","['4', '3', '2,768']","['sqft', 'bds', 'ba']"
1063,"3919 W Desert Hollow Dr, Phoenix, AZ 85083",House for rent,"$1,875/mo","['3', '2.5', '2,130']","['sqft', 'bds', 'ba']"
1064,"5527 W Hackamore Dr, Phoenix, AZ 85083",House for sale,"$359,900","['5', '3', '2,632']","['sqft', 'bds', 'ba']"
1065,"27514 N 63rd Dr, Phoenix, AZ 85083",House for rent,"$1,795/mo","['4', '2.5', '2,230']","['sqft', 'bds', 'ba']"
1066,"6507 W Mark Ln, Phoenix, AZ",New construction,"$549,990","['5', '5', '3,006']","['sqft', 'bds', 'ba']"
1067,"26212 N 50th Dr, Phoenix, AZ 85083",House for rent,"$2,650/mo","['6', '4.5', '4,243']","['sqft', 'bds', 'ba']"
1068,"3120 W Oberlin Way, Phoenix, AZ 85083",For sale by owner,"$979,000","['5', '4', '4,006']","['sqft', 'bds', 'ba']"
1069,"6201 W Hedgehog Pl, Phoenix, AZ 85083",House for sale,"$549,900","['5', '3.5', '3,603']","['sqft', 'bds', 'ba']"
1070,"25423 N Hackberry Dr, Phoenix, AZ 85083",House for rent,"$1,900/mo","['3', '2', '2,178']","['sqft', 'bds', 'ba']"
1071,"25620 N 51st Dr, Phoenix, AZ 85083",House for sale,"$347,900","['3', '2.5', '2,175']","['sqft', 'bds', 'ba']"
1072,"357 S Thunderbird Dr, Apache Junction, AZ 85120",House for sale,"$185,000","['3', '2', '1,300']","['sqft', 'bds', 'ba']"
1073,"1330 S Desert View Pl, Apache Junction, AZ 85120",Home for sale,"$239,900","['4', '2', '1,547']","['sqft', 'bds', 'ba']"
1074,"944 N Meridian Rd, Apache Junction, AZ 85120",House for sale,"$349,000","['3', '2', '1,252']","['sqft', 'bds', 'ba']"
1075,"10936 E Apache Trl LOT 72A, Apache Junction, AZ 85120",House for rent,"$1,099/mo","['2', '2', '832']","['sqft', 'bds', 'ba']"
1076,"10936 E Apache Trl LOT 72, Apache Junction, AZ 85120",Apartment for rent,"$1,099/mo","['2', '2', '832']","['sqft', 'bds', 'ba']"
1077,"1617 N Ironwood Dr, Apache Junction, AZ 85120",House for rent,"$9,999/mo","['1', '1', '--']","['bd', 'sqft', 'ba']"
1078,"11101 E UNIVERSITY DR, LOT #27 Plan, Sun Valley",New construction,"$75,995+","['2', '2', '1,080']","['sqft', 'bds', 'ba']"
1079,"146 N Merrill Rd LOT 94, Apache Junction, AZ 85120",For sale by owner,"$29,500","['1', '1', '400']","['bd', 'sqft', 'ba']"
1080,"1399 S Palo Verde Dr, Apache Junction, AZ 85120",House for sale,"$187,500","['2', '1.75', '1,238']","['sqft', 'bds', 'ba']"
1081,"1139 S Main Dr, Apache Junction, AZ 85120",House for sale,"$176,500","['2', '2', '1,164']","['sqft', 'bds', 'ba']"
1082,"11101 E UNIVERSITY DR, LOT #86 Plan, Sun Valley",New construction,"$86,995+","['2', '2', '1,152']","['sqft', 'bds', 'ba']"
1083,"1733 W Ray Ln, Apache Junction, AZ 85120",Auction,"$192,825","['Studio', '--', '1,095']","['sqft', 'ba']"
1084,"2824 W 17th Ct, Apache Junction, AZ 85120",House for sale,"$229,900","['3', '2', '1,321']","['sqft', 'bds', 'ba']"
1085,"5380 N Ironwood Dr, Apache Junction, AZ 85120",Home for sale,"$217,500","['3', '2', '1,352']","['sqft', 'bds', 'ba']"
1086,"461 W 16th Ave, Apache Junction, AZ 85120",Apartment for sale,"$335,000","['Studio', '--', '750']","['sqft', 'ba']"
1087,"11101 E UNIVERSITY DR, LOT #215 Plan, Sun Valley",New construction,"$86,995+","['2', '2', '1,152']","['sqft', 'bds', 'ba']"
1088,"1227 W 12th Ave, Apache Junction, AZ 85120",House for sale,"$292,500","['3', '2', '1,870']","['sqft', 'bds', 'ba']"
1089,"130 N Mountain Rd, Apache Junction, AZ 85120",House for sale,"$250,000","['3', '2', '1,283']","['sqft', 'bds', 'ba']"
1090,"128 N Mountain Rd, Apache Junction, AZ 85120",House for sale,"$260,000","['2', '2', '1,058']","['sqft', 'bds', 'ba']"
1091,"1832 W 21st Ave, Apache Junction, AZ",New construction,"$272,043","['3', '2.5', '1,657']","['sqft', 'bds', 'ba']"
1092,"1134 N Main Dr, Apache Junction, AZ 85120",For sale by owner,"$168,000","['3', '2', '1,433']","['sqft', 'bds', 'ba']"
1093,"1483 S Desert View Pl, Apache Junction, AZ 85120",House for sale,"$135,000","['2', '2', '841']","['sqft', 'bds', 'ba']"
1094,"154 S Saguaro Dr, Apache Junction, AZ 85120",House for sale,"$170,000","['3', '1', '999']","['sqft', 'bds', 'ba']"
1095,"1580 S Saguaro Dr, Apache Junction, AZ 85120",House for sale,"$250,000","['2', '2', '1,354']","['sqft', 'bds', 'ba']"
1096,"1135 W Auburn St, Mesa, AZ 85201",House for sale,"$279,900","['3', '2.5', '1,614']","['sqft', 'bds', 'ba']"
1097,"Avia 266 | 2354 W University Dr, Mesa, AZ",Avia 266,,"['$925+', '$1,130+']","['2 bds', '1 bd']"
1098,"545 N Yucca Cir, Mesa, AZ 85201",House for sale,"$299,900","['4', '2', '2,112']","['sqft', 'bds', 'ba']"
1099,"921 W University Dr UNIT 1024, Mesa, AZ 85201",Townhouse for sale,"$160,000","['2', '2.5', '1,046']","['sqft', 'bds', 'ba']"
1100,"17 W University Dr LOT 1, Mesa, AZ 85201",Lot / Land for sale,"$425,000",['0.52'],['acres lot']
1101,"Midtown on Main Street | 2121 W Main St, Mesa, AZ",Midtown on Main Street,,"['$928+', '$1,069+']","['2 bds', '1 bd']"
1102,"540 N May, Mesa, AZ",For Rent,,"['$1,225+', '$1,450']","['2 bds', '3 bds']"
1103,"2220 W Dora St, Mesa, AZ",For Rent,,['$925+'],['2 bds']
1104,"217 N Morris, Mesa, AZ 85201",House for sale,"$212,000","['2', '1', '754']","['sqft', 'bds', 'ba']"
1105,"225 N Standage UNIT 22, Mesa, AZ 85201",Townhouse for sale,"$165,000","['2', '1.5', '1,120']","['sqft', 'bds', 'ba']"
1106,"1500 W Rio Salado Pkwy UNIT 134, Mesa, AZ 85201",Townhouse for sale,"$168,900","['2', '1.5', '1,100']","['sqft', 'bds', 'ba']"
1107,"N Phyllis, Mesa, AZ 85201",Apartment for rent,$945/mo,"['2', '1', '750']","['sqft', 'bds', 'ba']"
1108,"225 N Standage UNIT 90, Mesa, AZ 85201",Townhouse for rent,"$1,295/mo","['4', '3', '1,608']","['sqft', 'bds', 'ba']"
1109,"2615 N Mesa Dr, Mesa, AZ 85201",House for rent,"$1,395/mo","['3', '1.5', '1,394']","['sqft', 'bds', 'ba']"
1110,"601 N May APT 28, Mesa, AZ 85201",Apartment for rent,"$1,200/mo","['2', '1', '805']","['sqft', 'bds', 'ba']"
1111,"158 N Wilbur, Mesa, AZ 85201",Apartment for sale,"$265,000","['Studio', '--', '--']","['sqft', 'ba']"
1112,"1908 W 2nd Pl, Mesa, AZ 85201",House for sale,"$279,000","['5', '3', '2,164']","['sqft', 'bds', 'ba']"
1113,"424 W Brown Rd, Mesa, AZ",For Rent,,['$795+'],['2 bds']
1114,"416 N Pima, Mesa, AZ 85201",House for sale,"$425,000","['4', '3.5', '1,878']","['sqft', 'bds', 'ba']"
1115,"1731 N Hibbert, Mesa, AZ 85201",House for rent,"$1,750/mo","['4', '2.5', '2,039']","['sqft', 'bds', 'ba']"
1116,"568 N Center St # A, Mesa, AZ 85201",Apartment for rent,$998/mo,"['2', '1', '1,000']","['sqft', 'bds', 'ba']"
1117,"930 N Mesa Dr, Mesa, AZ",For Rent,,"['$1,050+']",['2 bds']
1118,"921 W University Dr UNIT 1181, Mesa, AZ 85201",Townhouse for rent,"$1,375/mo","['3', '2', '1,196']","['sqft', 'bds', 'ba']"
1119,"1500 W Rio Salado Pkwy UNIT 128, Mesa, AZ 85201",Townhouse for sale,"$160,000","['2', '2', '1,100']","['sqft', 'bds', 'ba']"
1120,"1653 E Leland Cir, Mesa, AZ 85203",Lot / Land for sale,"$260,000",['0.7'],['acres lot']
1121,"146 N Fraser Dr E, Mesa, AZ 85203",House for sale,"$315,000","['3', '2.5', '1,771']","['sqft', 'bds', 'ba']"
1122,"1557 E Fairfield St, Mesa, AZ 85203",House for sale,"$339,000","['4', '3', '2,290']","['sqft', 'bds', 'ba']"
1123,"1653 E Leland Cir LOT 4, Mesa, AZ 85203",Lot / Land for sale,"$260,000",['0.7'],['acres lot']
1124,"1836 N Stapley Dr UNIT 186, Mesa, AZ 85203",House for sale,"$225,000","['2', '2', '1,022']","['sqft', 'bds', 'ba']"
1125,"520 N Stapley Dr UNIT 236, Mesa, AZ 85203",Apartment for rent,$995/mo,"['2', '2', '879']","['sqft', 'bds', 'ba']"
1126,"1137 N Wedgewood Cir APT A, Mesa, AZ 85203",Apartment for rent,"$1,300/mo","['3', '1', '950']","['sqft', 'bds', 'ba']"
1127,"ReNew One Eleven | 111 N Gilbert Rd, Mesa, AZ",ReNew One Eleven,,"['$883+', '$995+']","['2 bds', '1 bd']"
1128,"1341 E Ivyglen St, Mesa, AZ 85203",House for rent,"$2,995/mo","['5', '4', '3,952']","['sqft', 'bds', 'ba']"
1129,"1436 N Matlock, Mesa, AZ 85203",House for sale,"$309,900","['3', '2', '1,417']","['sqft', 'bds', 'ba']"
1130,"619 E Jensen St UNIT 15, Mesa, AZ 85203",House for sale,"$245,000","['4', '2.5', '1,464']","['sqft', 'bds', 'ba']"
1131,"1115 E Ingram St, Mesa, AZ 85203",House for sale,"$260,000","['3', '2', '1,372']","['sqft', 'bds', 'ba']"
1132,"520 N Stapley Dr UNIT 144, Mesa, AZ 85203",Townhouse for sale,"$144,900","['2', '2', '1,011']","['sqft', 'bds', 'ba']"
1133,"Talise | 265 N Gilbert Rd, Mesa, AZ",Talise,,"['$899+', '$1,012+']","['2 bds', '1 bd']"
1134,"1727 N Summer Cir, Mesa, AZ 85203",Auction,"$287,830","['3', '2', '1,846']","['sqft', 'bds', 'ba']"
1135,"960 E University Dr APT G, Mesa, AZ 85203",Apartment for rent,$975/mo,"['2', '2', '970']","['sqft', 'bds', 'ba']"
1136,"1850 E Kael St, Mesa, AZ 85203",House for rent,"$2,995/mo","['4', '2.5', '3,400']","['sqft', 'bds', 'ba']"
1137,"860 E Brown Rd APT 57, Mesa, AZ 85203",Apartment for sale,"$475,000","['Studio', '--', '1,000']","['sqft', 'ba']"
1138,"1718 E 1st St, Mesa, AZ 85203",House for rent,"$1,545/mo","['3', '1.5', '1,535']","['sqft', 'bds', 'ba']"
1139,"1729 E Enrose St, Mesa, AZ 85203",House for rent,"$2,600/mo","['5', '3', '2,213']","['sqft', 'bds', 'ba']"
1140,"2632 N Brimhall, Mesa, AZ 85203",Make Me Move®,"$1,000,000","['6', '5', '3,657']","['sqft', 'bds', 'ba']"
1141,"619 E Jensen St UNIT 67, Mesa, AZ 85203",House for sale,"$185,000","['3', '2.5', '1,576']","['sqft', 'bds', 'ba']"
1142,"1924 E Jacaranda Cir, Mesa, AZ 85203",House for rent,"$1,595/mo","['3', '2', '1,910']","['sqft', 'bds', 'ba']"
1143,"1443 E Halifax St, Mesa, AZ 85203",For sale by owner,"$635,000","['5', '3', '4,612']","['sqft', 'bds', 'ba']"
1144,"Tuscany Palms Apartments | 901 S Country Club Dr, Mesa, AZ",Tuscany Palms Apartments,,"['$749+', '$765+', '$944+']","['2 bds', '1 bd', 'Studio']"
1145,"Southern Avenue Villas | 855 W Southern Ave, Mesa, AZ",Southern Avenue Villas,,"['$991+', '$1,461+', '$1,742']","['2 bds', '1 bd', '3 bds']"
1146,"653 S Morris Cir APT 1, Mesa, AZ 85210",Apartment for rent,$750/mo,"['2', '1', '--']","['sqft', 'bds', 'ba']"
1147,"The Nolan | 945 W Broadway Rd, Mesa, AZ",The Nolan,,"['$759+', '$940+']","['2 bds', '1 bd']"
1148,"1124 W Pampa Ave, Mesa, AZ 85210",Auction,$--,"['4', '--', '1,791']","['sqft', 'bds', 'ba']"
1149,"Country Park Villas | 1248 S Vineyard, Mesa, AZ",Country Park Villas,,"['$895', '$910+']","['2 bds', '1 bd']"
1150,"625 S Westwood UNIT 136, Mesa, AZ 85210",Townhouse for rent,"$1,395/mo","['3', '2', '1,118']","['sqft', 'bds', 'ba']"
1151,"235 W. SOUTHERN AVE., LOT #23 Plan, Fiesta Village",New construction,"$51,995+","['2', '1', '616']","['sqft', 'bds', 'ba']"
1152,"1007 S Lebaron, Mesa, AZ 85210",House for rent,"$1,935/mo","['4', '2', '2,357']","['sqft', 'bds', 'ba']"
1153,"551 W Flower Ave, Mesa, AZ 85210",House for rent,"$1,425/mo","['3', '1.5', '1,300']","['sqft', 'bds', 'ba']"
1154,"260 W 8th Ave # 7, Mesa, AZ 85210",Apartment for sale,"$399,000","['Studio', '--', '3,250']","['sqft', 'ba']"
1155,"260 W 8th Ave APT 101, Mesa, AZ 85210",Apartment for sale,"$399,000","['Studio', '--', '--']","['sqft', 'ba']"
1156,"260 W 8th Ave # 10, Mesa, AZ 85210",Apartment for sale,"$1,188,000","['Studio', '--', '3,250']","['sqft', 'ba']"
1157,"461 W Holmes Ave UNIT 235, Mesa, AZ 85210",For sale by owner,"$125,600","['2', '2', '846']","['sqft', 'bds', 'ba']"
1158,"604 W Emerald Ave, Mesa, AZ 85210",House for rent,"$1,550/mo","['3', '2', '1,456']","['sqft', 'bds', 'ba']"
1159,"Furnished Studio - Phoenix - Mesa | 455 W Baseline Rd, Mesa, AZ",Furnished Studio - Phoenix - Mesa,,"['$1,200+']",['Studio']
1160,"1367 S Country Club Dr, Mesa, AZ",For Rent,,"['$1,650+', '$1,895+']","['4 bds', '3 bds']"
1161,"1055 W Elena Cir, Mesa, AZ 85210",Apartment for sale,"$179,500","['2', '2', '775']","['sqft', 'bds', 'ba']"
1162,"648 S Mesa Dr, Mesa, AZ 85210",Townhouse for rent,$895/mo,"['2', '1', '850']","['sqft', 'bds', 'ba']"
1163,"235 W. SOUTHERN AVE., LOT #149 Plan, Fiesta Village",New construction,"$51,995+","['2', '1', '672']","['sqft', 'bds', 'ba']"
1164,"235 W. SOUTHERN AVE., LOT #115 Plan, Fiesta Village",New construction,"$51,995+","['2', '1', '672']","['sqft', 'bds', 'ba']"
1165,"822 S Wilbur Cir, Mesa, AZ 85210",House for sale,"$205,000","['4', '2', '1,388']","['sqft', 'bds', 'ba']"
1166,"620 W Enid Ave, Mesa, AZ 85210",House for sale,"$245,000","['4', '2', '1,293']","['sqft', 'bds', 'ba']"
1167,"533 W Guadalupe Rd, Mesa, AZ",For Rent,,"['$1,050+']",['2 bds']
1168,"The Met at Fashion Center | 1 N Hearthstone Way, Chandler, AZ",The Met at Fashion Center,,"['$1,258+', '$1,494+']","['2 bds', '1 bd']"
1169,"Pinnacle Terrace | 801 N Federal St, Chandler, AZ",Pinnacle Terrace,,"['$1,195+', '$1,433+', '$1,780']","['2 bds', '1 bd', '3 bds']"
1170,"1321 N Bonarden Ln, Chandler, AZ 85226",House for sale,"$305,000","['3', '2', '1,258']","['sqft', 'bds', 'ba']"
1171,"6354 W Dublin Ln, Chandler, AZ 85226",House for sale,"$579,900","['5', '3.5', '3,861']","['sqft', 'bds', 'ba']"
1172,"San Tierra | 3939 W Windmills Blvd, Chandler, AZ",San Tierra,,"['$1,170+', '$1,310+']","['2 bds', '1 bd']"
1173,"104 N Terrace Rd, Chandler, AZ 85226",House for rent,"$2,195/mo","['4', '--', '2,116']","['sqft', 'bds', 'ba']"
1174,"6762 W Shannon St, Chandler, AZ 85226",House for sale,"$360,000","['4', '2', '1,840']","['sqft', 'bds', 'ba']"
1175,"4681 W Oakland St, Chandler, AZ 85226",House for sale,"$349,900","['3', '2', '1,700']","['sqft', 'bds', 'ba']"
1176,"Country Brook | 4909 W Joshua Blvd, Chandler, AZ",Country Brook,,"['$1,171+', '$1,394+', '$1,476+']","['2 bds', '1 bd', '3 bds']"
1177,"153 S Elm St, Chandler, AZ 85226",House for sale,"$289,900","['3', '2', '1,338']","['sqft', 'bds', 'ba']"
1178,"5330 W Morgan Pl, Chandler, AZ 85226",House for rent,"$1,995/mo","['4', '2.5', '2,319']","['sqft', 'bds', 'ba']"
1179,"70 N Bradley Dr, Chandler, AZ 85226",House for sale,"$349,900","['3', '2', '1,627']","['sqft', 'bds', 'ba']"
1180,"Lumiere Chandler Condos | 1100 N Priest Dr, Chandler, AZ",Lumiere Chandler Condos,,"['$1,303+', '$1,402+', '$1,629+']","['2 bds', '1 bd', '3 bds']"
1181,"5021 W Kesler Ln, Chandler, AZ 85226",House for sale,"$295,000","['3', '2', '1,604']","['sqft', 'bds', 'ba']"
1182,"Reflections at Gila Springs | 411 N Kyrene Rd, Chandler, AZ",Reflections at Gila Springs,,"['$1,150+', '$1,380+', '$1,770']","['2 bds', '1 bd', '3 bds']"
1183,"Avana Chandler | 3800 W Chandler Blvd, Chandler, AZ",Avana Chandler,,"['$1,005+', '$1,227+', '$1,669+']","['2 bds', '1 bd', '3 bds']"
1184,"Towne Square Apartment Homes | 500 N Metro Blvd, Chandler, AZ",Towne Square Apartment Homes,,"['$989+', '$1,195+', '$1,475+']","['2 bds', '1 bd', '3 bds']"
1185,"Villa Four Plan, Rhythm",New construction,"$417,990+","['4', '4', '2,731']","['sqft', 'bds', 'ba']"
1186,"The Ventura | 3600 W Ray Rd, Chandler, AZ",The Ventura,,"['$1,150+', '$1,325+', '$1,795']","['2 bds', '1 bd', '3 bds']"
1187,"5665 W Galveston St UNIT 82, Chandler, AZ 85226",Townhouse for sale,"$219,900","['3', '3', '1,411']","['sqft', 'bds', 'ba']"
1188,"4582 W Erie St, Chandler, AZ 85226",House for sale,"$449,900","['4', '2', '2,429']","['sqft', 'bds', 'ba']"
1189,"1324 N Alison Way, Chandler, AZ",New construction,"$484,628","['2', '2.5', '2,045']","['sqft', 'bds', 'ba']"
1190,"515 N Tercera Ave, Chandler, AZ 85226",House for sale,"$359,900","['4', '3', '2,034']","['sqft', 'bds', 'ba']"
1191,"Riata | 100 N Hearthstone Way, Chandler, AZ",Riata,,"['$1,175+', '$1,750+']","['2 bds', '1 bd']"
1192,"8119 E Buena Terra Way, Scottsdale, AZ 85250",House for sale,"$595,000","['4', '3.5', '2,321']","['sqft', 'bds', 'ba']"
1193,"7950 E Starlight Way, Scottsdale, AZ 85250",Apartment for rent,"$1,495/mo","['2', '2', '1,266']","['sqft', 'bds', 'ba']"
1194,"7955 E Chaparral Rd UNIT 131, Scottsdale, AZ 85250",House for sale,"$459,000","['2', '2', '1,821']","['sqft', 'bds', 'ba']"
1195,"5877 N Granite Reef Rd APT 1147, Scottsdale, AZ 85250",Apartment for sale,"$200,000","['2', '2', '960']","['sqft', 'bds', 'ba']"
1196,"Miramonte | 8025 E Lincoln Dr, Scottsdale, AZ",Miramonte,,"['$1,105+', '$1,565+']","['2 bds', '1 bd']"
1197,"E Vista Dr, Scottsdale, AZ 85250",Townhouse for rent,"$1,950/mo","['3', '2.5', '1,728']","['sqft', 'bds', 'ba']"
1198,"7622 E Vista Dr, Scottsdale, AZ 85250",Apartment for rent,"$2,200/mo","['3', '2', '1,605']","['sqft', 'bds', 'ba']"
1199,"7955 E Chaparral Rd UNIT 121, Scottsdale, AZ 85250",Townhouse for sale,"$465,000","['2', '2', '1,573']","['sqft', 'bds', 'ba']"
1200,"7637 E Indian Bend Rd, Scottsdale, AZ 85250",Apartment for rent,"$1,800/mo","['3', '3', '1,387']","['sqft', 'bds', 'ba']"
1201,"5995 N 78th St UNIT 2017, Scottsdale, AZ 85250",Apartment for sale,"$205,000","['2', '2', '975']","['sqft', 'bds', 'ba']"
1202,"7661 E Chaparral Rd, Scottsdale, AZ 85250",Townhouse for sale,"$290,000","['2', '2', '1,660']","['sqft', 'bds', 'ba']"
1203,"8206 E Orange Blossom Ln, Scottsdale, AZ 85250",Auction,"$288,541","['3', '1', '1,352']","['sqft', 'bds', 'ba']"
1204,"Coming Soon Plan, Hudson East",New construction,$--,"['--', '--', '--']","['sqft', 'bds', 'ba']"
1205,"6701 N Scottsdale Rd LOT 30, Scottsdale, AZ 85250",Townhouse for sale,"$815,000","['3', '3', '2,323']","['sqft', 'bds', 'ba']"
1206,"8438 E Lincoln Dr, Scottsdale, AZ",New construction,"$689,900","['3', '2', '2,460']","['sqft', 'bds', 'ba']"
1207,"7923 E Sage Dr, Scottsdale, AZ 85250",Townhouse for sale,"$375,000","['2', '2', '1,651']","['sqft', 'bds', 'ba']"
1208,"8620 E Pecos Ln, Scottsdale, AZ 85250",House for sale,"$410,900","['3', '2', '1,560']","['sqft', 'bds', 'ba']"
1209,"8550 E Valley View Rd, Scottsdale, AZ 85250",House for rent,"$2,000/mo","['3', '2', '1,363']","['sqft', 'bds', 'ba']"
1210,"5044 N Granite Reef Rd, Scottsdale, AZ 85250",Townhouse for rent,"$2,300/mo","['3', '2.5', '1,752']","['sqft', 'bds', 'ba']"
1211,"5995 N 78th St UNIT 2075, Scottsdale, AZ 85250",Condo for sale,"$162,000","['1', '1', '560']","['bd', 'sqft', 'ba']"
1212,"7913 E Crestwood Way, Scottsdale, AZ 85250",Townhouse for rent,"$2,000/mo","['2', '2', '1,651']","['sqft', 'bds', 'ba']"
1213,"5449 N 78th St, Scottsdale, AZ 85250",House for sale,"$360,000","['3', '2', '1,605']","['sqft', 'bds', 'ba']"
1214,"7742 E Buena Terra Way, Scottsdale, AZ 85250",House for sale,"$529,900","['2', '2', '1,778']","['sqft', 'bds', 'ba']"
1215,"8714 E Jackrabbit Rd, Scottsdale, AZ 85250",House for sale,"$419,900","['4', '2', '2,196']","['sqft', 'bds', 'ba']"
1216,"10115 E Mountain View Rd UNIT 2031, Scottsdale, AZ 85258",Coming soon,"$210,000","['2', '2', '904']","['sqft', 'bds', 'ba']"
1217,"9001 E San Victor Dr UNIT 1025, Scottsdale, AZ 85258",Townhouse for sale,"$525,000","['3', '2', '1,499']","['sqft', 'bds', 'ba']"
1218,"7000 N Via Camello Del Sur UNIT 38, Scottsdale, AZ 85258",Townhouse for sale,"$340,000","['3', '2', '1,335']","['sqft', 'bds', 'ba']"
1219,"8541 E Via De Viva, Scottsdale, AZ 85258",House for rent,"$2,595/mo","['3', '2', '2,236']","['sqft', 'bds', 'ba']"
1220,"8787 E Mountain View Rd UNIT 2011, Scottsdale, AZ 85258",Condo for sale,"$206,500","['2', '2', '1,005']","['sqft', 'bds', 'ba']"
