,address,type,price,features,labels
1845,"2008 Westlund Dr, Las Vegas, NV 89102",House for sale,"$465,000","['4', '4', '3,032']","['sqft', 'ba', 'bds']"
1846,"Villa De Conde Way, Las Vegas, NV 89102",House for rent,"$2,550/mo","['5', '2.5', '3,200']","['sqft', 'ba', 'bds']"
1847,"Accent on Decatur | 3060 S Decatur Blvd, Las Vegas, NV",Accent on Decatur,,"['$755+', '$800+', '$1,080+']","['2 bds', '1 bd', 'Studio']"
1848,"2061 Jesse Scott St, Las Vegas, NV 89106",House for rent,"$1,350/mo","['4', '2', '1,548']","['sqft', 'ba', 'bds']"
1849,"2165 Sleepy Ct, Las Vegas, NV 89106",Townhouse for sale,"$150,000","['3', '2', '1,216']","['sqft', 'ba', 'bds']"
1850,"1313 J St, Las Vegas, NV 89106",House for sale,"$194,500","['3', '2', '1,190']","['sqft', 'ba', 'bds']"
1851,"2212 La Mark Ave, Las Vegas, NV 89106",House for sale,"$249,900","['4', '3', '1,779']","['sqft', 'ba', 'bds']"
1852,"856 Miller Ave, Las Vegas, NV 89106",House for sale,"$225,000","['3', '2', '1,500']","['sqft', 'ba', 'bds']"
1853,"2036 Jesse Scott St, Las Vegas, NV 89106",House for sale,"$224,900","['4', '3', '1,868']","['sqft', 'ba', 'bds']"
1854,"2227 Sleepy Ct, Las Vegas, NV 89106",Townhouse for sale,"$147,000","['3', '--', '1,120']","['sqft', 'ba', 'bds']"
1855,"2229 Goldhill Way, Las Vegas, NV 89106",House for sale,"$271,500","['3', '2', '1,779']","['sqft', 'ba', 'bds']"
1856,"317 Arnold St, Las Vegas, NV 89106",House for sale,"$149,988","['1', '1', '765']","['sqft', 'ba', 'bd']"
1857,"1861 Star Sapphire Ct, Las Vegas, NV 89106",House for sale,"$220,000","['3', '2', '1,004']","['sqft', 'ba', 'bds']"
1858,"244 Vertigo Tulip Ct, Las Vegas, NV 89106",House for rent,"$1,400/mo","['3', '2.5', '1,489']","['sqft', 'ba', 'bds']"
1859,"1712 Peter Buol Dr, Las Vegas, NV 89106",House for sale,"$269,900","['4', '2', '1,679']","['sqft', 'ba', 'bds']"
1860,"1913 Gregory St, Las Vegas, NV 89106",Apartment for sale,"$269,800","['Studio', '--', '2,496']","['sqft', 'ba']"
1861,"1916 Denby Ave, Las Vegas, NV 89106",House for sale,"$239,999","['3', '2', '1,283']","['sqft', 'ba', 'bds']"
1862,"2163 Sleepy Ct, Las Vegas, NV 89106",Townhouse for sale,"$147,000","['3', '2', '1,216']","['sqft', 'ba', 'bds']"
1863,"Shadow Ln, Las Vegas, NV 89106",House for rent,"$2,200/mo","['2', '2', '1,300']","['sqft', 'ba', 'bds']"
1864,"204 Rancho Vista Dr, Las Vegas, NV 89106",House for sale,"$259,999","['3', '2', '1,702']","['sqft', 'ba', 'bds']"
1865,"2221 W Bonanza Rd, Las Vegas, NV",For Rent,,"['$625', '$625+']","['1 bd', 'Studio']"
1866,"1921 Summerville St UNIT 103, Las Vegas, NV 89106",Condo for sale,"$150,000","['3', '3', '1,213']","['sqft', 'ba', 'bds']"
1867,"1100 Freeman Ave, Las Vegas, NV 89106",House for sale,"$230,000","['4', '2', '1,344']","['sqft', 'ba', 'bds']"
1868,"2621 Adelante Ave UNIT 108, Las Vegas, NV 89106",Apartment for rent,$950/mo,"['2', '2.5', '1,113']","['sqft', 'ba', 'bds']"
1869,"817 E St, Las Vegas, NV 89106",House for rent,"$1,150/mo","['3', '1', '889']","['sqft', 'ba', 'bds']"
1870,"1300 C St, Las Vegas, NV 89106",Lot / Land for sale,"$199,000",['0.5'],['acres lot']
1871,"1217 W Owens Ave, Las Vegas, NV 89106",Lot / Land for sale,"$145,000",['0.5'],['acres lot']
1872,"5070 S Rainbow Blvd, Las Vegas, NV",For Rent,,"['$975', '$1,050']","['2 bds', '1 bd']"
1873,"6255 W Arby Ave, Las Vegas, NV",For Rent,,"['$1,298+', '$1,375']","['2 bds', '3 bds']"
1874,"5161 Briar Meadow Way, Las Vegas, NV 89118",Townhouse for sale,"$234,000","['3', '2', '1,198']","['sqft', 'ba', 'bds']"
1875,"Altura on Duneville | 5050 Duneville St, Las Vegas, NV",Altura on Duneville,,"['$970+', '$1,045+']","['2 bds', '1 bd']"
1876,"W Arby Ave, Las Vegas, NV 89118",Townhouse for rent,"$2,250/mo","['3', '2.5', '1,695']","['sqft', 'ba', 'bds']"
1877,"5055 W Hacienda Ave, Las Vegas, NV",For Rent,,"['$875+', '$1,250', '$1,250']","['2 bds', '1 bd', '3 bds']"
1878,"5640 W Patrick Ln # 0, Las Vegas, NV 89118",Condo for rent,"$2,200/mo","['3', '3', '2,125']","['sqft', 'ba', 'bds']"
1879,"5055 W Hacienda Ave UNIT 1037, Las Vegas, NV 89118",Condo for sale,"$141,500","['1', '1', '755']","['sqft', 'ba', 'bd']"
1880,"5161 Sepulveda Blvd, Las Vegas, NV 89118",House for sale,"$335,000","['3', '2', '1,613']","['sqft', 'ba', 'bds']"
1881,"3638 Plan, Canyon Estates",New construction,"$687,990+","['5', '4', '3,638']","['sqft', 'ba', 'bds']"
1882,"Vida Las Vegas | 5060 W Hacienda Ave, Las Vegas, NV",Vida Las Vegas,,"['$1,040', '$1,090+']","['2 bds', '1 bd']"
1883,"5250 S Rainbow Blvd UNIT 1054, Spring Valley, NV 89118",Condo for sale,"$245,000","['3', '2', '1,131']","['sqft', 'ba', 'bds']"
1884,"5250 S Rainbow Blvd, Las Vegas, NV",For Rent,,"['$1,750', '$1,275+', '$1,400+']","['2 bds', '1 bd', '3 bds']"
1885,"7243 Gypsy Canyon Ct 7243 Ct, Las Vegas, NV 89118",House for sale,"$369,900","['4', '3', '2,033']","['sqft', 'ba', 'bds']"
1886,"Cheyenne-engalestad, North Las Vegas, NV 89118",Lot / Land for sale,"$298,988",['1.13'],['acres lot']
1887,"5345 Lazy Breeze Ave, Las Vegas, NV",For Rent,,"['$1,450+', '$2,550', '$1,800+']","['2 bds', '3 bds', '4 bds']"
1888,"4980 Plan, Canyon Estates",New construction,"$779,990+","['6', '6', '4,980']","['sqft', 'ba', 'bds']"
1889,"6250 W Arby Ave UNIT 154, Las Vegas, NV 89118",Condo for sale,"$205,000","['2', '2', '1,220']","['sqft', 'ba', 'bds']"
1890,"5682 Wind Dancer Dr, Las Vegas, NV 89118",House for rent,"$1,295/mo","['3', '2.5', '1,265']","['sqft', 'ba', 'bds']"
1891,"7172 S Bronco St, Las Vegas, NV 89118",House for rent,"$1,850/mo","['3', '2.5', '2,033']","['sqft', 'ba', 'bds']"
1892,"7278 Mann St, Las Vegas, NV 89118",House for rent,"$1,950/mo","['5', '3', '2,641']","['sqft', 'ba', 'bds']"
1893,"5250 S Rainbow Blvd UNIT 2108, Las Vegas, NV 89118",Condo for sale,"$199,000","['2', '2', '1,034']","['sqft', 'ba', 'bds']"
1894,"Schirlls, Las Vegas, NV 89118",Lot / Land for sale,"$250,000",['0.53'],['acres lot']
1895,"5012 S Rainbow Blvd UNIT 203, Las Vegas, NV 89118",Condo for rent,$950/mo,"['1', '1', '841']","['sqft', 'ba', 'bd']"
1896,"5070 S Rainbow Blvd, Las Vegas, NV",For Rent,,"['$975', '$1,050']","['2 bds', '1 bd']"
1897,"6255 W Arby Ave, Las Vegas, NV",For Rent,,"['$1,298+', '$1,375']","['2 bds', '3 bds']"
1898,"5161 Briar Meadow Way, Las Vegas, NV 89118",Townhouse for sale,"$234,000","['3', '2', '1,198']","['sqft', 'ba', 'bds']"
1899,"Altura on Duneville | 5050 Duneville St, Las Vegas, NV",Altura on Duneville,,"['$970+', '$1,045+']","['2 bds', '1 bd']"
1900,"W Arby Ave, Las Vegas, NV 89118",Townhouse for rent,"$2,250/mo","['3', '2.5', '1,695']","['sqft', 'ba', 'bds']"
1901,"5640 W Patrick Ln # 0, Las Vegas, NV 89118",Condo for rent,"$2,200/mo","['3', '3', '2,125']","['sqft', 'ba', 'bds']"
1902,"5055 W Hacienda Ave, Las Vegas, NV",For Rent,,"['$875+', '$1,250', '$1,250']","['2 bds', '1 bd', '3 bds']"
1903,"5055 W Hacienda Ave UNIT 1037, Las Vegas, NV 89118",Condo for sale,"$141,500","['1', '1', '755']","['sqft', 'ba', 'bd']"
1904,"5161 Sepulveda Blvd, Las Vegas, NV 89118",House for sale,"$335,000","['3', '2', '1,613']","['sqft', 'ba', 'bds']"
1905,"3638 Plan, Canyon Estates",New construction,"$687,990+","['5', '4', '3,638']","['sqft', 'ba', 'bds']"
1906,"Vida Las Vegas | 5060 W Hacienda Ave, Las Vegas, NV",Vida Las Vegas,,"['$1,040', '$1,090+']","['2 bds', '1 bd']"
1907,"5250 S Rainbow Blvd UNIT 1054, Spring Valley, NV 89118",Condo for sale,"$245,000","['3', '2', '1,131']","['sqft', 'ba', 'bds']"
1908,"5250 S Rainbow Blvd, Las Vegas, NV",For Rent,,"['$1,750', '$1,275+', '$1,400+']","['2 bds', '1 bd', '3 bds']"
1909,"7243 Gypsy Canyon Ct 7243 Ct, Las Vegas, NV 89118",House for sale,"$369,900","['4', '3', '2,033']","['sqft', 'ba', 'bds']"
1910,"Cheyenne-engalestad, North Las Vegas, NV 89118",Lot / Land for sale,"$298,988",['1.13'],['acres lot']
1911,"5345 Lazy Breeze Ave, Las Vegas, NV",For Rent,,"['$1,450+', '$2,550', '$1,800+']","['2 bds', '3 bds', '4 bds']"
1912,"4980 Plan, Canyon Estates",New construction,"$779,990+","['6', '6', '4,980']","['sqft', 'ba', 'bds']"
1913,"6250 W Arby Ave UNIT 154, Las Vegas, NV 89118",Condo for sale,"$205,000","['2', '2', '1,220']","['sqft', 'ba', 'bds']"
1914,"5682 Wind Dancer Dr, Las Vegas, NV 89118",House for rent,"$1,295/mo","['3', '2.5', '1,265']","['sqft', 'ba', 'bds']"
1915,"7172 S Bronco St, Las Vegas, NV 89118",House for rent,"$1,850/mo","['3', '2.5', '2,033']","['sqft', 'ba', 'bds']"
1916,"7278 Mann St, Las Vegas, NV 89118",House for rent,"$1,950/mo","['5', '3', '2,641']","['sqft', 'ba', 'bds']"
1917,"5250 S Rainbow Blvd UNIT 2108, Las Vegas, NV 89118",Condo for sale,"$199,000","['2', '2', '1,034']","['sqft', 'ba', 'bds']"
1918,"Schirlls, Las Vegas, NV 89118",Lot / Land for sale,"$250,000",['0.53'],['acres lot']
1919,"5012 S Rainbow Blvd UNIT 203, Las Vegas, NV 89118",Condo for rent,$950/mo,"['1', '1', '841']","['sqft', 'ba', 'bd']"
1920,"6151 Canter Glen Ave, Las Vegas, NV 89122",House for sale,"$269,999","['3', '2', '1,570']","['sqft', 'ba', 'bds']"
1921,"6095 Isola Peak Ave, Whitney, NV 89122",House for sale,"$250,000","['3', '2', '1,234']","['sqft', 'ba', 'bds']"
1922,"3039 La Barca Ln, Las Vegas, NV 89122",Home for sale,"$175,000","['2', '2', '1,344']","['sqft', 'ba', 'bds']"
1923,"3400 Cabana Dr UNIT 2106, Sunrise Manor Town, NV 89122",Condo for sale,"$164,990","['3', '2', '1,196']","['sqft', 'ba', 'bds']"
1924,"4560 Bigford St, Las Vegas, NV 89122",House for sale,"$245,000","['4', '2', '1,324']","['sqft', 'ba', 'bds']"
1925,"5243 Floralita St, Las Vegas, NV 89122",House for rent,"$1,250/mo","['3', '2', '1,160']","['sqft', 'ba', 'bds']"
1926,"6894 Majestic Palm Dr, Whitney, NV 89122",House for sale,"$265,000","['3', '3', '1,550']","['sqft', 'ba', 'bds']"
1927,"5710 E Tropicana Ave, Whitney, NV",For Rent,,['$950+'],['2 bds']
1928,"3775 Tundra Swan St, Las Vegas, NV 89122",House for rent,"$1,975/mo","['5', '3', '3,749']","['sqft', 'ba', 'bds']"
1929,"6554 Ozzie Harriet Ave UNIT 103, Las Vegas, NV 89122",Townhouse for sale,"$212,000","['3', '3', '1,562']","['sqft', 'ba', 'bds']"
1930,"3365 Blue Ash Ln, Las Vegas, NV 89122",House for sale,"$299,900","['3', '2', '1,654']","['sqft', 'ba', 'bds']"
1931,"6568 Duck Hill Springs Dr, Las Vegas, NV 89122",House for sale,"$235,000","['3', '2', '1,325']","['sqft', 'ba', 'bds']"
1932,"5023 Sitka Ln, Las Vegas, NV 89122",Home for sale,"$159,900","['3', '2', '1,624']","['sqft', 'ba', 'bds']"
1933,"5137 Carmel Ave, Whitney, NV 89122",House for sale,"$234,900","['3', '2', '1,188']","['sqft', 'ba', 'bds']"
1934,"5501 Jackpot Winner Ln UNIT 102, Las Vegas, NV 89122",Townhouse for rent,"$1,250/mo","['2', '2.5', '1,170']","['sqft', 'ba', 'bds']"
1935,"The Venue | 5035 E Russell Rd, Las Vegas, NV",The Venue,,"['$1,061+', '$1,326+', '$1,545']","['2 bds', '1 bd', '3 bds']"
1936,"3400 Cabana Dr, Las Vegas, NV",For Rent,,"['$950+', '$1,200']","['2 bds', '3 bds']"
1937,"3400 Cabana Dr UNIT 1069, Sunrise Manor Town, NV 89122",Condo for sale,"$154,990","['2', '2', '1,053']","['sqft', 'ba', 'bds']"
1938,"5310 Portavilla Ct UNIT 103, Whitney, NV 89122",Condo for sale,"$99,900","['1', '1', '723']","['sqft', 'ba', 'bd']"
1939,"5695 Criollo Dr, Las Vegas, NV 89122",House for sale,"$340,000","['4', '3', '2,371']","['sqft', 'ba', 'bds']"
1940,"(undisclosed Address), Las Vegas, NV 89122",House for rent,"$1,475/mo","['4', '2', '1,451']","['sqft', 'ba', 'bds']"
1941,"4915 Midnight Oil Dr, Las Vegas, NV 89122",House for rent,"$1,295/mo","['3', '2.5', '1,540']","['sqft', 'ba', 'bds']"
1942,"5467 Funks Grove Ln, Las Vegas, NV 89122",House for sale,"$270,000","['3', '3', '1,457']","['sqft', 'ba', 'bds']"
1943,"6475 Wild Chive Ave, Las Vegas, NV 89122",House for sale,"$244,999","['3', '3', '1,803']","['sqft', 'ba', 'bds']"
1944,"9501 Mulroona Ct, Las Vegas, NV 89129",House for sale,"$510,000","['5', '3', '2,970']","['sqft', 'ba', 'bds']"
1945,"3468 Momentum Ct, Las Vegas, NV",For Rent,,"['$1,695+']",['4 bds']
1946,"3472 Kapalua Bay Dr, Las Vegas, NV 89129",House for rent,"$1,500/mo","['3', '2', '1,436']","['sqft', 'ba', 'bds']"
1947,"9701 Tullyroe Ave UNIT 102, Las Vegas, NV 89129",Townhouse for rent,"$1,395/mo","['2', '2', '1,108']","['sqft', 'ba', 'bds']"
1948,"4604 Morning Port St, Las Vegas, NV 89129",House for rent,"$1,375/mo","['3', '2', '1,384']","['sqft', 'ba', 'bds']"
1949,"3612 White Plains Dr, Las Vegas, NV 89129",House for sale,"$335,000","['4', '3', '2,167']","['sqft', 'ba', 'bds']"
1950,"4205 Topsider St, Las Vegas, NV 89129",House for sale,"$465,000","['5', '5', '3,333']","['sqft', 'ba', 'bds']"
1951,"10615 Rain Water Dr, Las Vegas, NV 89129",House for rent,"$1,750/mo","['3', '3', '1,596']","['sqft', 'ba', 'bds']"
1952,"8229 Woodland Prairie Ave, Las Vegas, NV 89129",House for sale,"$339,900","['4', '2', '1,925']","['sqft', 'ba', 'bds']"
1953,"10736 Little Horse Creek Ave, Las Vegas, NV 89129",House for sale,"$345,000","['4', '3', '1,808']","['sqft', 'ba', 'bds']"
1954,"4024 Balsam Mountain St, Las Vegas, NV 89129",House for sale,"$252,000","['2', '2', '968']","['sqft', 'ba', 'bds']"
1955,"4029 Treasured Note Ct, Las Vegas, NV 89129",House for rent,"$2,000/mo","['4', '2.5', '3,023']","['sqft', 'ba', 'bds']"
1956,"3601 Porch Swings Way # 0, Las Vegas, NV 89129",Condo for rent,"$1,425/mo","['3', '2.5', '1,913']","['sqft', 'ba', 'bds']"
1957,"3932 Lost Miner Ct, Las Vegas, NV 89129",House for sale,"$325,000","['4', '3', '2,374']","['sqft', 'ba', 'bds']"
1958,"Atwood, Las Vegas, NV 89129",Lot / Land for sale,"$450,000",['2.09'],['acres lot']
1959,"Xander 3900 | 3900 Dalecrest Dr, Las Vegas, NV",Xander 3900,,"['$1,115+', '$1,085+']","['2 bds', '1 bd']"
1960,"10413 Sloping Hill Ave, Las Vegas, NV 89129",Coming soon,"$269,900","['3', '2', '1,548']","['sqft', 'ba', 'bds']"
1961,"10646 Suffolk Hills Ave, Las Vegas, NV 89129",House for sale,"$384,987","['5', '3', '2,715']","['sqft', 'ba', 'bds']"
1962,"3445 Golden Pedal St, Las Vegas, NV 89129",House for rent,"$1,695/mo","['3', '2', '1,254']","['sqft', 'ba', 'bds']"
1963,"9360 Red Rose Ave, Las Vegas, NV 89129",House for sale,"$275,000","['5', '3', '2,092']","['sqft', 'ba', 'bds']"
1964,"7921 Indian Cloud Ave, Las Vegas, NV 89129",House for sale,"$360,000","['4', '3', '1,915']","['sqft', 'ba', 'bds']"
1965,"8716 Blooming Sand Ave, Las Vegas, NV 89129",House for sale,"$380,000","['4', '3', '2,381']","['sqft', 'ba', 'bds']"
1966,"7333 Ribbon Ridge Ave, Las Vegas, NV 89129",House for sale,"$239,900","['3', '3', '1,480']","['sqft', 'ba', 'bds']"
1967,"3774 Norton Dr, Las Vegas, NV 89129",House for sale,"$322,000","['4', '3', '2,264']","['sqft', 'ba', 'bds']"
1968,"9501 Mulroona Ct, Las Vegas, NV 89129",House for sale,"$510,000","['5', '3', '2,970']","['sqft', 'ba', 'bds']"
1969,"3468 Momentum Ct, Las Vegas, NV",For Rent,,"['$1,695+']",['4 bds']
1970,"3472 Kapalua Bay Dr, Las Vegas, NV 89129",House for rent,"$1,500/mo","['3', '2', '1,436']","['sqft', 'ba', 'bds']"
1971,"9701 Tullyroe Ave UNIT 102, Las Vegas, NV 89129",Townhouse for rent,"$1,395/mo","['2', '2', '1,108']","['sqft', 'ba', 'bds']"
1972,"4604 Morning Port St, Las Vegas, NV 89129",House for rent,"$1,375/mo","['3', '2', '1,384']","['sqft', 'ba', 'bds']"
1973,"3612 White Plains Dr, Las Vegas, NV 89129",House for sale,"$335,000","['4', '3', '2,167']","['sqft', 'ba', 'bds']"
1974,"4205 Topsider St, Las Vegas, NV 89129",House for sale,"$465,000","['5', '5', '3,333']","['sqft', 'ba', 'bds']"
1975,"10615 Rain Water Dr, Las Vegas, NV 89129",House for rent,"$1,750/mo","['3', '3', '1,596']","['sqft', 'ba', 'bds']"
1976,"8229 Woodland Prairie Ave, Las Vegas, NV 89129",House for sale,"$339,900","['4', '2', '1,925']","['sqft', 'ba', 'bds']"
1977,"10736 Little Horse Creek Ave, Las Vegas, NV 89129",House for sale,"$345,000","['4', '3', '1,808']","['sqft', 'ba', 'bds']"
1978,"4024 Balsam Mountain St, Las Vegas, NV 89129",House for sale,"$252,000","['2', '2', '968']","['sqft', 'ba', 'bds']"
1979,"4029 Treasured Note Ct, Las Vegas, NV 89129",House for rent,"$2,000/mo","['4', '2.5', '3,023']","['sqft', 'ba', 'bds']"
1980,"3601 Porch Swings Way # 0, Las Vegas, NV 89129",Condo for rent,"$1,425/mo","['3', '2.5', '1,913']","['sqft', 'ba', 'bds']"
1981,"3932 Lost Miner Ct, Las Vegas, NV 89129",House for sale,"$325,000","['4', '3', '2,374']","['sqft', 'ba', 'bds']"
1982,"Atwood, Las Vegas, NV 89129",Lot / Land for sale,"$450,000",['2.09'],['acres lot']
1983,"Xander 3900 | 3900 Dalecrest Dr, Las Vegas, NV",Xander 3900,,"['$1,115+', '$1,085+']","['2 bds', '1 bd']"
1984,"10413 Sloping Hill Ave, Las Vegas, NV 89129",Coming soon,"$269,900","['3', '2', '1,548']","['sqft', 'ba', 'bds']"
1985,"10646 Suffolk Hills Ave, Las Vegas, NV 89129",House for sale,"$384,987","['5', '3', '2,715']","['sqft', 'ba', 'bds']"
1986,"3445 Golden Pedal St, Las Vegas, NV 89129",House for rent,"$1,695/mo","['3', '2', '1,254']","['sqft', 'ba', 'bds']"
1987,"9360 Red Rose Ave, Las Vegas, NV 89129",House for sale,"$275,000","['5', '3', '2,092']","['sqft', 'ba', 'bds']"
1988,"8716 Blooming Sand Ave, Las Vegas, NV 89129",House for sale,"$380,000","['4', '3', '2,381']","['sqft', 'ba', 'bds']"
1989,"7921 Indian Cloud Ave, Las Vegas, NV 89129",House for sale,"$360,000","['4', '3', '1,915']","['sqft', 'ba', 'bds']"
1990,"7333 Ribbon Ridge Ave, Las Vegas, NV 89129",House for sale,"$239,900","['3', '3', '1,480']","['sqft', 'ba', 'bds']"
1991,"3774 Norton Dr, Las Vegas, NV 89129",House for sale,"$322,000","['4', '3', '2,264']","['sqft', 'ba', 'bds']"
1992,"4824 Americanwood St, Las Vegas, NV 89130",House for rent,"$1,750/mo","['3', '3', '2,076']","['sqft', 'ba', 'bds']"
1993,"7224 Pisa Ave, Las Vegas, NV 89130",House for sale,"$289,000","['3', '3', '1,865']","['sqft', 'ba', 'bds']"
1994,"6909 Squaw Mountain Dr UNIT 202, Las Vegas, NV 89130",Condo for sale,"$165,000","['2', '2', '1,189']","['sqft', 'ba', 'bds']"
1995,"7009 Debutante Ct, Las Vegas, NV 89130",House for sale,"$300,000","['4', '3', '1,913']","['sqft', 'ba', 'bds']"
1996,"7105 Dramatic Way, Las Vegas, NV 89130",House for rent,"$1,581/mo","['4', '2.5', '1,986']","['sqft', 'ba', 'bds']"
1997,"5869 Olivine Falls Ave, Las Vegas, NV",New construction,"$319,460","['4', '2', '1,830']","['sqft', 'ba', 'bds']"
1998,"4036 White Opal St, Las Vegas, NV",New construction,"$340,795","['5', '3', '2,988']","['sqft', 'ba', 'bds']"
1999,"5966 Juniper Falls Ave, Las Vegas, NV",New construction,"$329,385","['4', '3', '2,433']","['sqft', 'ba', 'bds']"
2000,"5115 Thataboy Ct, Las Vegas, NV 89130",House for sale,"$459,999","['3', '3', '2,248']","['sqft', 'ba', 'bds']"
2001,"5812 Ventana Dr, Las Vegas, NV 89130",House for sale,"$305,000","['3', '3', '1,584']","['sqft', 'ba', 'bds']"
2002,"6406 White Tiger Ct, Las Vegas, NV 89130",House for sale,"$399,995","['3', '2', '1,950']","['sqft', 'ba', 'bds']"
2003,"6781 Alpine Brooks Ave, Las Vegas, NV 89130",House for sale,"$425,000","['4', '3', '2,494']","['sqft', 'ba', 'bds']"
2004,"4901 Evergreen Glen Dr, Las Vegas, NV 89130",House for rent,"$1,435/mo","['3', '2', '1,445']","['sqft', 'ba', 'bds']"
2005,"4520 Imperial Orchard St, Las Vegas, NV 89130",House for sale,"$262,900","['4', '3', '1,636']","['sqft', 'ba', 'bds']"
2006,"6212 Grizzly Gorge St, Las Vegas, NV 89130",Coming soon,"$280,900","['3', '2', '1,368']","['sqft', 'ba', 'bds']"
2007,"5204 Sunray Ln, Las Vegas, NV 89130",House for rent,"$1,695/mo","['3', '2.5', '2,365']","['sqft', 'ba', 'bds']"
2008,"5100 Linkside Dr, Las Vegas, NV 89130",House for rent,"$1,785/mo","['3', '2', '1,838']","['sqft', 'ba', 'bds']"
2009,"4540 Mancilla St, Las Vegas, NV 89130",House for sale,"$282,888","['3', '2', '1,586']","['sqft', 'ba', 'bds']"
2010,"2040 Plan, Mosaic Falls",New construction,"$354,990+","['4', '3', '2,040']","['sqft', 'ba', 'bds']"
2011,"6128 Seneca Springs St, Las Vegas, NV 89130",House for rent,"$1,625/mo","['3', '2', '1,437']","['sqft', 'ba', 'bds']"
2012,"5041 Running Rapids Ave, Las Vegas, NV 89130",House for rent,"$1,595/mo","['3', '3', '1,500']","['sqft', 'ba', 'bds']"
2013,"3318 N Decatur Blvd, North Las Vegas, NV",For Rent,,"['$925', '$1,100+']","['2 bds', '3 bds']"
2014,"2988 Plan, Mosaic Falls",New construction,"$353,990+","['5', '3', '2,988']","['sqft', 'ba', 'bds']"
2015,"7005 Ellis Island Ct, Las Vegas, NV 89130",House for rent,"$1,675/mo","['4', '3', '1,811']","['sqft', 'ba', 'bds']"
2016,"2228 Island Green Dr, Las Vegas, NV 89134",House for sale,"$329,600","['4', '3', '2,198']","['sqft', 'ba', 'bds']"
2017,"2441 Rice Flower Cir, Las Vegas, NV 89134",House for rent,"$1,650/mo","['4', '2.5', '2,015']","['sqft', 'ba', 'bds']"
2018,"9808 Bundella Dr, Las Vegas, NV 89134",Auction,$--,"['2', '2', '1,021']","['sqft', 'ba', 'bds']"
2019,"1929 1929 Verbania Dr Dr, Las Vegas, NV 89134",House for sale,"$420,000","['4', '3', '2,095']","['sqft', 'ba', 'bds']"
2020,"9108 Vista Greens Way, Las Vegas, NV",For Rent,,"['$1,895+']",['2 bds']
2021,"10108 Snow Crest Pl, Las Vegas, NV 89134",House for sale,"$350,000","['3', '2', '1,564']","['sqft', 'ba', 'bds']"
2022,"9709 Sweet Rose Ct, Las Vegas, NV",For Rent,,"['$3,600+']",['4 bds']
2023,"2421 Flower Spring St, Las Vegas, NV 89134",House for rent,"$2,000/mo","['3', '2', '1,838']","['sqft', 'ba', 'bds']"
2024,"1609 Cathedral Peak Ct, Las Vegas, NV 89134",House for rent,"$1,550/mo","['3', '2', '1,548']","['sqft', 'ba', 'bds']"
2025,"2212 Crestline Falls Pl, Las Vegas, NV 89134",House for sale,"$315,000","['3', '2', '1,421']","['sqft', 'ba', 'bds']"
2026,"9617 Gold Bank Dr, Las Vegas, NV 89134",House for rent,"$1,750/mo","['2', '2', '1,653']","['sqft', 'ba', 'bds']"
2027,"9053 Marble Dr, Las Vegas, NV 89134",House for rent,"$1,750/mo","['2', '2', '1,119']","['sqft', 'ba', 'bds']"
